date,lottery,number,animal,time
2021-02-20,lagranjita,11,gato,11:00 AM
2021-02-20,lagranjita,14,paloma,12:00 PM
2021-02-20,lagranjita,7,perico,01:00 PM
2021-02-20,lagranjita,23,cebra,02:00 PM
2021-02-20,lagranjita,26,vaca,03:00 PM
2021-02-20,lagranjita,3,ciempies,04:00 PM
2021-02-20,lagranjita,10,tigre,05:00 PM
2021-02-20,lagranjita,37,ballena,06:00 PM
2021-02-20,lagranjita,28,zamuro,07:00 PM
2021-02-21,lagranjita,15,zorro,09:00 AM
2021-02-21,lagranjita,5,leon,10:00 AM
2021-02-21,lagranjita,8,raton,11:00 AM
2021-02-21,lagranjita,32,ardilla,12:00 PM
2021-02-21,lagranjita,30,caiman,01:00 PM
2021-02-21,lagranjita,37,ballena,02:00 PM
2021-02-21,lagranjita,21,gallo,03:00 PM
2021-02-21,lagranjita,19,chivo,04:00 PM
2021-02-21,lagranjita,29,elefante,05:00 PM
2021-02-21,lagranjita,6,rana,06:00 PM
2021-02-21,lagranjita,31,lapa,07:00 PM
2021-02-22,lagranjita,4,alacran,09:00 AM
2021-02-22,lagranjita,34,venado,10:00 AM
2021-02-22,lagranjita,28,zamuro,11:00 AM
2021-02-22,lagranjita,11,gato,12:00 PM
2021-02-22,lagranjita,10,tigre,01:00 PM
2021-02-22,lagranjita,16,oso,02:00 PM
2021-02-22,lagranjita,2,toro,03:00 PM
2021-02-22,lagranjita,23,cebra,04:00 PM
2021-02-22,lagranjita,15,zorro,05:00 PM
2021-02-22,lagranjita,14,paloma,06:00 PM
2021-02-22,lagranjita,29,elefante,07:00 PM
2021-02-23,lagranjita,10,tigre,09:00 AM
2021-02-23,lagranjita,9,aguila,10:00 AM
2021-02-23,lagranjita,20,cochino,11:00 AM
2021-02-23,lagranjita,30,caiman,12:00 PM
2021-02-23,lagranjita,22,camello,01:00 PM
2021-02-23,lagranjita,35,jirafa,02:00 PM
2021-02-23,lagranjita,37,ballena,03:00 PM
2021-02-23,lagranjita,19,chivo,04:00 PM
2021-02-23,lagranjita,31,lapa,05:00 PM
2021-02-23,lagranjita,6,rana,06:00 PM
2021-02-23,lagranjita,26,vaca,07:00 PM
2021-02-24,lagranjita,15,zorro,09:00 AM
2021-02-24,lagranjita,1,carnero,10:00 AM
2021-02-24,lagranjita,32,ardilla,11:00 AM
2021-02-24,lagranjita,13,mono,12:00 PM
2021-02-24,lagranjita,19,chivo,01:00 PM
2021-02-24,lagranjita,3,ciempies,02:00 PM
2021-02-24,lagranjita,16,oso,03:00 PM
2021-02-24,lagranjita,8,raton,04:00 PM
2021-02-24,lagranjita,12,caballo,05:00 PM
2021-02-24,lagranjita,30,caiman,06:00 PM
2021-02-24,lagranjita,28,zamuro,07:00 PM
2021-02-25,lagranjita,1,carnero,09:00 AM
2021-02-25,lagranjita,10,tigre,10:00 AM
2021-02-25,lagranjita,26,vaca,11:00 AM
2021-02-25,lagranjita,31,lapa,12:00 PM
2021-02-25,lagranjita,6,rana,01:00 PM
2021-02-25,lagranjita,2,toro,02:00 PM
2021-02-25,lagranjita,35,jirafa,03:00 PM
2021-02-25,lagranjita,11,gato,04:00 PM
2021-02-25,lagranjita,32,ardilla,05:00 PM
2021-02-25,lagranjita,19,chivo,06:00 PM
2021-02-25,lagranjita,4,alacran,07:00 PM
2021-02-26,lagranjita,35,jirafa,09:00 AM
2021-02-26,lagranjita,12,caballo,10:00 AM
2021-02-26,lagranjita,7,perico,11:00 AM
2021-02-26,lagranjita,5,leon,12:00 PM
2021-02-26,lagranjita,4,alacran,01:00 PM
2021-02-26,lagranjita,1,carnero,02:00 PM
2021-02-26,lagranjita,25,gallina,03:00 PM
2021-02-26,lagranjita,24,iguana,04:00 PM
2021-02-26,lagranjita,8,raton,05:00 PM
2021-02-26,lagranjita,0,delfin,06:00 PM
2021-02-26,lagranjita,33,pescado,07:00 PM
2021-02-27,lagranjita,15,zorro,09:00 AM
2021-02-27,lagranjita,1,carnero,10:00 AM
2021-02-27,lagranjita,13,mono,11:00 AM
2021-02-27,lagranjita,20,cochino,12:00 PM
2021-02-27,lagranjita,23,cebra,01:00 PM
2021-02-27,lagranjita,30,caiman,02:00 PM
2021-02-27,lagranjita,18,burro,03:00 PM
2021-02-27,lagranjita,26,vaca,04:00 PM
2021-02-27,lagranjita,19,chivo,05:00 PM
2021-02-27,lagranjita,25,gallina,06:00 PM
2021-02-27,lagranjita,27,perro,07:00 PM
2021-02-28,lagranjita,15,zorro,09:00 AM
2021-02-28,lagranjita,35,jirafa,10:00 AM
2021-02-28,lagranjita,2,toro,11:00 AM
2021-02-28,lagranjita,31,lapa,12:00 PM
2021-02-28,lagranjita,7,perico,01:00 PM
2021-02-28,lagranjita,4,alacran,02:00 PM
2021-02-28,lagranjita,24,iguana,03:00 PM
2021-02-28,lagranjita,32,ardilla,04:00 PM
2021-02-28,lagranjita,12,caballo,05:00 PM
2021-02-28,lagranjita,9,aguila,06:00 PM
2021-02-28,lagranjita,25,gallina,07:00 PM
2021-03-01,lagranjita,18,burro,09:00 AM
2021-03-01,lagranjita,20,cochino,10:00 AM
2021-03-01,lagranjita,16,oso,11:00 AM
2021-03-01,lagranjita,35,jirafa,12:00 PM
2021-03-01,lagranjita,6,rana,01:00 PM
2021-03-01,lagranjita,18,burro,02:00 PM
2021-03-01,lagranjita,11,gato,03:00 PM
2021-03-01,lagranjita,10,tigre,04:00 PM
2021-03-01,lagranjita,5,leon,05:00 PM
2021-03-01,lagranjita,0,delfin,06:00 PM
2021-03-01,lagranjita,28,zamuro,07:00 PM
2021-03-02,lagranjita,15,zorro,09:00 AM
2021-03-02,lagranjita,5,leon,10:00 AM
2021-03-02,lagranjita,23,cebra,11:00 AM
2021-03-02,lagranjita,22,camello,12:00 PM
2021-03-02,lagranjita,18,burro,01:00 PM
2021-03-02,lagranjita,16,oso,02:00 PM
2021-03-02,lagranjita,24,iguana,03:00 PM
2021-03-02,lagranjita,31,lapa,04:00 PM
2021-03-02,lagranjita,8,raton,05:00 PM
2021-03-02,lagranjita,7,perico,06:00 PM
2021-03-02,lagranjita,21,gallo,07:00 PM
2021-03-03,lagranjita,35,jirafa,09:00 AM
2021-03-03,lagranjita,28,zamuro,10:00 AM
2021-03-03,lagranjita,26,vaca,11:00 AM
2021-03-03,lagranjita,14,paloma,12:00 PM
2021-03-03,lagranjita,37,ballena,01:00 PM
2021-03-03,lagranjita,32,ardilla,02:00 PM
2021-03-03,lagranjita,25,gallina,03:00 PM
2021-03-03,lagranjita,34,venado,04:00 PM
2021-03-03,lagranjita,33,pescado,05:00 PM
2021-03-03,lagranjita,13,mono,06:00 PM
2021-03-03,lagranjita,33,pescado,07:00 PM
2021-03-04,lagranjita,34,venado,09:00 AM
2021-03-04,lagranjita,6,rana,10:00 AM
2021-03-04,lagranjita,23,cebra,11:00 AM
2021-03-04,lagranjita,30,caiman,12:00 PM
2021-03-04,lagranjita,27,perro,01:00 PM
2021-03-04,lagranjita,9,aguila,02:00 PM
2021-03-04,lagranjita,1,carnero,03:00 PM
2021-03-04,lagranjita,5,leon,04:00 PM
2021-03-04,lagranjita,29,elefante,05:00 PM
2021-03-04,lagranjita,4,alacran,06:00 PM
2021-03-04,lagranjita,26,vaca,07:00 PM
2021-03-05,lagranjita,16,oso,09:00 AM
2021-03-05,lagranjita,31,lapa,10:00 AM
2021-03-05,lagranjita,26,vaca,11:00 AM
2021-03-05,lagranjita,22,camello,12:00 PM
2021-03-05,lagranjita,0,delfin,01:00 PM
2021-03-05,lagranjita,10,tigre,02:00 PM
2021-03-05,lagranjita,8,raton,03:00 PM
2021-03-05,lagranjita,7,perico,04:00 PM
2021-03-05,lagranjita,15,zorro,05:00 PM
2021-03-05,lagranjita,17,pavo,06:00 PM
2021-03-05,lagranjita,0,delfin,07:00 PM
2021-03-06,lagranjita,7,perico,09:00 AM
2021-03-06,lagranjita,4,alacran,10:00 AM
2021-03-06,lagranjita,17,pavo,11:00 AM
2021-03-06,lagranjita,1,carnero,12:00 PM
2021-03-06,lagranjita,6,rana,01:00 PM
2021-03-06,lagranjita,33,pescado,02:00 PM
2021-03-06,lagranjita,20,cochino,03:00 PM
2021-03-06,lagranjita,8,raton,04:00 PM
2021-03-06,lagranjita,25,gallina,05:00 PM
2021-03-06,lagranjita,24,iguana,06:00 PM
2021-03-06,lagranjita,12,caballo,07:00 PM
2021-03-07,lagranjita,7,perico,09:00 AM
2021-03-07,lagranjita,5,leon,10:00 AM
2021-03-07,lagranjita,17,pavo,11:00 AM
2021-03-07,lagranjita,2,toro,12:00 PM
2021-03-07,lagranjita,15,zorro,01:00 PM
2021-03-07,lagranjita,35,jirafa,02:00 PM
2021-03-07,lagranjita,1,carnero,03:00 PM
2021-03-07,lagranjita,31,lapa,04:00 PM
2021-03-07,lagranjita,7,perico,05:00 PM
2021-03-07,lagranjita,20,cochino,06:00 PM
2021-03-07,lagranjita,12,caballo,07:00 PM
2021-03-08,lagranjita,23,cebra,09:00 AM
2021-03-08,lagranjita,6,rana,10:00 AM
2021-03-08,lagranjita,18,burro,11:00 AM
2021-03-08,lagranjita,24,iguana,12:00 PM
2021-03-08,lagranjita,3,ciempies,01:00 PM
2021-03-08,lagranjita,10,tigre,02:00 PM
2021-03-08,lagranjita,37,ballena,03:00 PM
2021-03-08,lagranjita,35,jirafa,04:00 PM
2021-03-08,lagranjita,7,perico,05:00 PM
2021-03-08,lagranjita,8,raton,06:00 PM
2021-03-08,lagranjita,12,caballo,07:00 PM
2021-03-09,lagranjita,0,delfin,09:00 AM
2021-03-09,lagranjita,17,pavo,10:00 AM
2021-03-09,lagranjita,8,raton,11:00 AM
2021-03-09,lagranjita,14,paloma,12:00 PM
2021-03-09,lagranjita,1,carnero,01:00 PM
2021-03-09,lagranjita,23,cebra,02:00 PM
2021-03-09,lagranjita,32,ardilla,03:00 PM
2021-03-09,lagranjita,4,alacran,04:00 PM
2021-03-09,lagranjita,28,zamuro,05:00 PM
2021-03-09,lagranjita,27,perro,06:00 PM
2021-03-09,lagranjita,0,delfin,07:00 PM
2021-03-10,lagranjita,27,perro,09:00 AM
2021-03-10,lagranjita,33,pescado,10:00 AM
2021-03-10,lagranjita,6,rana,11:00 AM
2021-03-10,lagranjita,36,culebra,12:00 PM
2021-03-10,lagranjita,35,jirafa,01:00 PM
2021-03-10,lagranjita,31,lapa,02:00 PM
2021-03-10,lagranjita,4,alacran,03:00 PM
2021-03-10,lagranjita,37,ballena,04:00 PM
2021-03-10,lagranjita,1,carnero,05:00 PM
2021-03-10,lagranjita,34,venado,06:00 PM
2021-03-10,lagranjita,8,raton,07:00 PM
2021-03-11,lagranjita,4,alacran,09:00 AM
2021-03-11,lagranjita,27,perro,10:00 AM
2021-03-11,lagranjita,23,cebra,11:00 AM
2021-03-11,lagranjita,8,raton,12:00 PM
2021-03-11,lagranjita,26,vaca,01:00 PM
2021-03-11,lagranjita,0,delfin,02:00 PM
2021-03-11,lagranjita,9,aguila,03:00 PM
2021-03-11,lagranjita,25,gallina,04:00 PM
2021-03-11,lagranjita,30,caiman,05:00 PM
2021-03-11,lagranjita,14,paloma,06:00 PM
2021-03-11,lagranjita,17,pavo,07:00 PM
2021-03-12,lagranjita,22,camello,09:00 AM
2021-03-12,lagranjita,3,ciempies,10:00 AM
2021-03-12,lagranjita,11,gato,11:00 AM
2021-03-12,lagranjita,26,vaca,12:00 PM
2021-03-12,lagranjita,17,pavo,01:00 PM
2021-03-12,lagranjita,37,ballena,02:00 PM
2021-03-12,lagranjita,10,tigre,03:00 PM
2021-03-12,lagranjita,36,culebra,04:00 PM
2021-03-12,lagranjita,8,raton,05:00 PM
2021-03-12,lagranjita,37,ballena,06:00 PM
2021-03-12,lagranjita,1,carnero,07:00 PM
2021-03-13,lagranjita,31,lapa,09:00 AM
2021-03-13,lagranjita,25,gallina,10:00 AM
2021-03-13,lagranjita,28,zamuro,11:00 AM
2021-03-13,lagranjita,34,venado,12:00 PM
2021-03-13,lagranjita,3,ciempies,01:00 PM
2021-03-13,lagranjita,18,burro,02:00 PM
2021-03-13,lagranjita,24,iguana,03:00 PM
2021-03-13,lagranjita,11,gato,04:00 PM
2021-03-13,lagranjita,8,raton,05:00 PM
2021-03-13,lagranjita,4,alacran,06:00 PM
2021-03-13,lagranjita,32,ardilla,07:00 PM
2021-03-14,lagranjita,0,delfin,09:00 AM
2021-03-14,lagranjita,22,camello,10:00 AM
2021-03-14,lagranjita,33,pescado,11:00 AM
2021-03-14,lagranjita,31,lapa,12:00 PM
2021-03-14,lagranjita,14,paloma,01:00 PM
2021-03-14,lagranjita,6,rana,02:00 PM
2021-03-14,lagranjita,4,alacran,03:00 PM
2021-03-14,lagranjita,35,jirafa,04:00 PM
2021-03-14,lagranjita,15,zorro,05:00 PM
2021-03-14,lagranjita,12,caballo,06:00 PM
2021-03-14,lagranjita,17,pavo,07:00 PM
2021-03-15,lagranjita,23,cebra,09:00 AM
2021-03-15,lagranjita,16,oso,10:00 AM
2021-03-15,lagranjita,5,leon,11:00 AM
2021-03-15,lagranjita,12,caballo,12:00 PM
2021-03-15,lagranjita,7,perico,01:00 PM
2021-03-15,lagranjita,6,rana,02:00 PM
2021-03-15,lagranjita,14,paloma,03:00 PM
2021-03-15,lagranjita,10,tigre,04:00 PM
2021-03-15,lagranjita,27,perro,05:00 PM
2021-03-15,lagranjita,16,oso,06:00 PM
2021-03-15,lagranjita,26,vaca,07:00 PM
2021-03-16,lagranjita,1,carnero,09:00 AM
2021-03-16,lagranjita,16,oso,10:00 AM
2021-03-16,lagranjita,7,perico,11:00 AM
2021-03-16,lagranjita,24,iguana,12:00 PM
2021-03-16,lagranjita,6,rana,01:00 PM
2021-03-16,lagranjita,26,vaca,02:00 PM
2021-03-16,lagranjita,37,ballena,03:00 PM
2021-03-16,lagranjita,35,jirafa,04:00 PM
2021-03-16,lagranjita,4,alacran,05:00 PM
2021-03-16,lagranjita,8,raton,06:00 PM
2021-03-16,lagranjita,36,culebra,07:00 PM
2021-03-17,lagranjita,17,pavo,09:00 AM
2021-03-17,lagranjita,36,culebra,10:00 AM
2021-03-17,lagranjita,18,burro,11:00 AM
2021-03-17,lagranjita,3,ciempies,12:00 PM
2021-03-17,lagranjita,35,jirafa,01:00 PM
2021-03-17,lagranjita,34,venado,02:00 PM
2021-03-17,lagranjita,14,paloma,03:00 PM
2021-03-17,lagranjita,5,leon,04:00 PM
2021-03-17,lagranjita,1,carnero,05:00 PM
2021-03-17,lagranjita,36,culebra,06:00 PM
2021-03-17,lagranjita,28,zamuro,07:00 PM
2021-03-18,lagranjita,37,ballena,09:00 AM
2021-03-18,lagranjita,7,perico,10:00 AM
2021-03-18,lagranjita,8,raton,11:00 AM
2021-03-18,lagranjita,4,alacran,12:00 PM
2021-03-18,lagranjita,14,paloma,01:00 PM
2021-03-18,lagranjita,27,perro,02:00 PM
2021-03-18,lagranjita,18,burro,03:00 PM
2021-03-18,lagranjita,16,oso,04:00 PM
2021-03-18,lagranjita,24,iguana,05:00 PM
2021-03-18,lagranjita,23,cebra,06:00 PM
2021-03-18,lagranjita,36,culebra,07:00 PM
2021-03-19,lagranjita,28,zamuro,09:00 AM
2021-03-19,lagranjita,26,vaca,10:00 AM
2021-03-19,lagranjita,29,elefante,11:00 AM
2021-03-19,lagranjita,16,oso,12:00 PM
2021-03-19,lagranjita,5,leon,01:00 PM
2021-03-19,lagranjita,30,caiman,02:00 PM
2021-03-19,lagranjita,22,camello,03:00 PM
2021-03-19,lagranjita,36,culebra,04:00 PM
2021-03-19,lagranjita,6,rana,05:00 PM
2021-03-19,lagranjita,33,pescado,06:00 PM
2021-03-19,lagranjita,29,elefante,07:00 PM
2021-03-20,lagranjita,10,tigre,09:00 AM
2021-03-20,lagranjita,1,carnero,10:00 AM
2021-03-20,lagranjita,11,gato,11:00 AM
2021-03-20,lagranjita,19,chivo,12:00 PM
2021-03-20,lagranjita,1,carnero,01:00 PM
2021-03-20,lagranjita,24,iguana,02:00 PM
2021-03-20,lagranjita,27,perro,03:00 PM
2021-03-20,lagranjita,17,pavo,04:00 PM
2021-03-20,lagranjita,36,culebra,05:00 PM
2021-03-20,lagranjita,31,lapa,06:00 PM
2021-03-20,lagranjita,32,ardilla,07:00 PM
2021-03-21,lagranjita,22,camello,09:00 AM
2021-03-21,lagranjita,18,burro,10:00 AM
2021-03-21,lagranjita,2,toro,11:00 AM
2021-03-21,lagranjita,23,cebra,12:00 PM
2021-03-21,lagranjita,15,zorro,01:00 PM
2021-03-21,lagranjita,5,leon,02:00 PM
2021-03-21,lagranjita,34,venado,03:00 PM
2021-03-21,lagranjita,8,raton,04:00 PM
2021-03-22,lagranjita,17,pavo,09:00 AM
2021-03-22,lagranjita,22,camello,10:00 AM
2021-03-22,lagranjita,29,elefante,11:00 AM
2021-03-22,lagranjita,4,alacran,12:00 PM
2021-03-22,lagranjita,36,culebra,01:00 PM
2021-03-22,lagranjita,28,zamuro,02:00 PM
2021-03-22,lagranjita,11,gato,03:00 PM
2021-03-22,lagranjita,7,perico,04:00 PM
2021-03-22,lagranjita,30,caiman,05:00 PM
2021-03-22,lagranjita,31,lapa,06:00 PM
2021-03-22,lagranjita,34,venado,07:00 PM
2021-03-23,lagranjita,8,raton,09:00 AM
2021-03-23,lagranjita,12,caballo,10:00 AM
2021-03-23,lagranjita,14,paloma,11:00 AM
2021-03-23,lagranjita,18,burro,12:00 PM
2021-03-23,lagranjita,36,culebra,01:00 PM
2021-03-23,lagranjita,12,caballo,02:00 PM
2021-03-23,lagranjita,27,perro,03:00 PM
2021-03-23,lagranjita,10,tigre,04:00 PM
2021-03-23,lagranjita,19,chivo,05:00 PM
2021-03-23,lagranjita,26,vaca,06:00 PM
2021-03-23,lagranjita,7,perico,07:00 PM
2021-03-24,lagranjita,6,rana,09:00 AM
2021-03-24,lagranjita,2,toro,10:00 AM
2021-03-24,lagranjita,36,culebra,11:00 AM
2021-03-24,lagranjita,14,paloma,12:00 PM
2021-03-24,lagranjita,27,perro,01:00 PM
2021-03-24,lagranjita,5,leon,02:00 PM
2021-03-24,lagranjita,12,caballo,03:00 PM
2021-03-24,lagranjita,1,carnero,04:00 PM
2021-03-24,lagranjita,23,cebra,05:00 PM
2021-03-24,lagranjita,28,zamuro,06:00 PM
2021-03-24,lagranjita,7,perico,07:00 PM
2021-03-25,lagranjita,7,perico,09:00 AM
2021-03-25,lagranjita,26,vaca,10:00 AM
2021-03-25,lagranjita,33,pescado,11:00 AM
2021-03-25,lagranjita,5,leon,12:00 PM
2021-03-25,lagranjita,9,aguila,01:00 PM
2021-03-25,lagranjita,30,caiman,02:00 PM
2021-03-25,lagranjita,15,zorro,03:00 PM
2021-03-25,lagranjita,2,toro,04:00 PM
2021-03-25,lagranjita,14,paloma,05:00 PM
2021-03-25,lagranjita,31,lapa,06:00 PM
2021-03-25,lagranjita,18,burro,07:00 PM
2021-03-26,lagranjita,6,rana,09:00 AM
2021-03-26,lagranjita,28,zamuro,10:00 AM
2021-03-26,lagranjita,25,gallina,11:00 AM
2021-03-26,lagranjita,3,ciempies,12:00 PM
2021-03-26,lagranjita,28,zamuro,01:00 PM
2021-03-26,lagranjita,35,jirafa,02:00 PM
2021-03-26,lagranjita,5,leon,03:00 PM
2021-03-26,lagranjita,37,ballena,04:00 PM
2021-03-26,lagranjita,26,vaca,05:00 PM
2021-03-26,lagranjita,10,tigre,06:00 PM
2021-03-26,lagranjita,11,gato,07:00 PM
2021-03-27,lagranjita,23,cebra,09:00 AM
2021-03-27,lagranjita,1,carnero,10:00 AM
2021-03-27,lagranjita,16,oso,11:00 AM
2021-03-27,lagranjita,27,perro,12:00 PM
2021-03-27,lagranjita,9,aguila,01:00 PM
2021-03-27,lagranjita,31,lapa,02:00 PM
2021-03-27,lagranjita,24,iguana,03:00 PM
2021-03-27,lagranjita,33,pescado,04:00 PM
2021-03-27,lagranjita,32,ardilla,05:00 PM
2021-03-27,lagranjita,29,elefante,06:00 PM
2021-03-27,lagranjita,18,burro,07:00 PM
2021-03-28,lagranjita,16,oso,09:00 AM
2021-03-28,lagranjita,36,culebra,10:00 AM
2021-03-28,lagranjita,11,gato,11:00 AM
2021-03-28,lagranjita,17,pavo,12:00 PM
2021-03-28,lagranjita,30,caiman,01:00 PM
2021-03-28,lagranjita,3,ciempies,02:00 PM
2021-03-28,lagranjita,12,caballo,03:00 PM
2021-03-28,lagranjita,8,raton,04:00 PM
2021-03-28,lagranjita,6,rana,05:00 PM
2021-03-28,lagranjita,28,zamuro,06:00 PM
2021-03-28,lagranjita,3,ciempies,07:00 PM
2021-03-29,lagranjita,18,burro,09:00 AM
2021-03-29,lagranjita,37,ballena,10:00 AM
2021-03-29,lagranjita,7,perico,11:00 AM
2021-03-29,lagranjita,34,venado,12:00 PM
2021-03-29,lagranjita,1,carnero,01:00 PM
2021-03-29,lagranjita,5,leon,02:00 PM
2021-03-29,lagranjita,14,paloma,03:00 PM
2021-03-29,lagranjita,9,aguila,04:00 PM
2021-03-29,lagranjita,27,perro,05:00 PM
2021-03-29,lagranjita,2,toro,06:00 PM
2021-03-29,lagranjita,22,camello,07:00 PM
2021-03-30,lagranjita,16,oso,09:00 AM
2021-03-30,lagranjita,26,vaca,10:00 AM
2021-03-30,lagranjita,29,elefante,11:00 AM
2021-03-30,lagranjita,36,culebra,12:00 PM
2021-03-30,lagranjita,3,ciempies,01:00 PM
2021-03-30,lagranjita,15,zorro,02:00 PM
2021-03-30,lagranjita,11,gato,03:00 PM
2021-03-30,lagranjita,14,paloma,04:00 PM
2021-03-30,lagranjita,30,caiman,05:00 PM
2021-03-30,lagranjita,37,ballena,06:00 PM
2021-03-30,lagranjita,17,pavo,07:00 PM
2021-03-31,lagranjita,17,pavo,09:00 AM
2021-03-31,lagranjita,22,camello,10:00 AM
2021-03-31,lagranjita,7,perico,11:00 AM
2021-03-31,lagranjita,13,mono,12:00 PM
2021-03-31,lagranjita,19,chivo,01:00 PM
2021-03-31,lagranjita,20,cochino,02:00 PM
2021-03-31,lagranjita,12,caballo,03:00 PM
2021-03-31,lagranjita,37,ballena,04:00 PM
2021-03-31,lagranjita,5,leon,05:00 PM
2021-03-31,lagranjita,33,pescado,06:00 PM
2021-03-31,lagranjita,1,carnero,07:00 PM
2021-04-01,lagranjita,14,paloma,09:00 AM
2021-04-01,lagranjita,3,ciempies,10:00 AM
2021-04-01,lagranjita,26,vaca,11:00 AM
2021-04-01,lagranjita,27,perro,12:00 PM
2021-04-01,lagranjita,11,gato,01:00 PM
2021-04-01,lagranjita,1,carnero,02:00 PM
2021-04-01,lagranjita,32,ardilla,03:00 PM
2021-04-01,lagranjita,15,zorro,04:00 PM
2021-04-01,lagranjita,30,caiman,05:00 PM
2021-04-01,lagranjita,0,delfin,06:00 PM
2021-04-01,lagranjita,25,gallina,07:00 PM
2021-04-02,lagranjita,20,cochino,09:00 AM
2021-04-02,lagranjita,31,lapa,10:00 AM
2021-04-02,lagranjita,9,aguila,11:00 AM
2021-04-02,lagranjita,3,ciempies,12:00 PM
2021-04-02,lagranjita,24,iguana,01:00 PM
2021-04-02,lagranjita,13,mono,02:00 PM
2021-04-02,lagranjita,23,cebra,03:00 PM
2021-04-02,lagranjita,0,delfin,04:00 PM
2021-04-02,lagranjita,36,culebra,05:00 PM
2021-04-02,lagranjita,10,tigre,06:00 PM
2021-04-02,lagranjita,2,toro,07:00 PM
2021-04-03,lagranjita,12,caballo,09:00 AM
2021-04-03,lagranjita,34,venado,10:00 AM
2021-04-03,lagranjita,5,leon,11:00 AM
2021-04-03,lagranjita,36,culebra,12:00 PM
2021-04-03,lagranjita,11,gato,01:00 PM
2021-04-03,lagranjita,27,perro,02:00 PM
2021-04-03,lagranjita,16,oso,03:00 PM
2021-04-03,lagranjita,7,perico,04:00 PM
2021-04-03,lagranjita,13,mono,05:00 PM
2021-04-03,lagranjita,3,ciempies,06:00 PM
2021-04-03,lagranjita,33,pescado,07:00 PM
2021-04-04,lagranjita,33,pescado,09:00 AM
2021-04-04,lagranjita,28,zamuro,10:00 AM
2021-04-04,lagranjita,16,oso,11:00 AM
2021-04-04,lagranjita,0,delfin,12:00 PM
2021-04-04,lagranjita,10,tigre,01:00 PM
2021-04-04,lagranjita,1,carnero,02:00 PM
2021-04-04,lagranjita,19,chivo,03:00 PM
2021-04-04,lagranjita,29,elefante,04:00 PM
2021-04-04,lagranjita,4,alacran,05:00 PM
2021-04-04,lagranjita,8,raton,06:00 PM
2021-04-04,lagranjita,23,cebra,07:00 PM
2021-04-05,lagranjita,31,lapa,09:00 AM
2021-04-05,lagranjita,13,mono,10:00 AM
2021-04-05,lagranjita,6,rana,11:00 AM
2021-04-05,lagranjita,14,paloma,12:00 PM
2021-04-05,lagranjita,18,burro,01:00 PM
2021-04-05,lagranjita,21,gallo,02:00 PM
2021-04-05,lagranjita,34,venado,03:00 PM
2021-04-05,lagranjita,15,zorro,04:00 PM
2021-04-05,lagranjita,26,vaca,05:00 PM
2021-04-05,lagranjita,19,chivo,06:00 PM
2021-04-05,lagranjita,25,gallina,07:00 PM
2021-04-06,lagranjita,21,gallo,09:00 AM
2021-04-06,lagranjita,11,gato,10:00 AM
2021-04-06,lagranjita,5,leon,11:00 AM
2021-04-06,lagranjita,29,elefante,12:00 PM
2021-04-06,lagranjita,14,paloma,01:00 PM
2021-04-06,lagranjita,28,zamuro,02:00 PM
2021-04-06,lagranjita,24,iguana,03:00 PM
2021-04-06,lagranjita,18,burro,04:00 PM
2021-04-06,lagranjita,0,delfin,05:00 PM
2021-04-06,lagranjita,3,ciempies,06:00 PM
2021-04-06,lagranjita,36,culebra,07:00 PM
2021-04-07,lagranjita,32,ardilla,09:00 AM
2021-04-07,lagranjita,16,oso,10:00 AM
2021-04-07,lagranjita,22,camello,11:00 AM
2021-04-07,lagranjita,20,cochino,12:00 PM
2021-04-07,lagranjita,34,venado,01:00 PM
2021-04-07,lagranjita,31,lapa,02:00 PM
2021-04-07,lagranjita,21,gallo,03:00 PM
2021-04-07,lagranjita,23,cebra,04:00 PM
2021-04-07,lagranjita,19,chivo,05:00 PM
2021-04-07,lagranjita,9,aguila,06:00 PM
2021-04-07,lagranjita,0,delfin,07:00 PM
2021-04-08,lagranjita,31,lapa,09:00 AM
2021-04-08,lagranjita,30,caiman,10:00 AM
2021-04-08,lagranjita,14,paloma,11:00 AM
2021-04-08,lagranjita,5,leon,12:00 PM
2021-04-08,lagranjita,13,mono,01:00 PM
2021-04-08,lagranjita,6,rana,02:00 PM
2021-04-08,lagranjita,35,jirafa,03:00 PM
2021-04-08,lagranjita,32,ardilla,04:00 PM
2021-04-08,lagranjita,21,gallo,05:00 PM
2021-04-08,lagranjita,4,alacran,06:00 PM
2021-04-08,lagranjita,22,camello,07:00 PM
2021-04-09,lagranjita,19,chivo,09:00 AM
2021-04-09,lagranjita,16,oso,10:00 AM
2021-04-09,lagranjita,30,caiman,11:00 AM
2021-04-09,lagranjita,28,zamuro,12:00 PM
2021-04-09,lagranjita,21,gallo,01:00 PM
2021-04-09,lagranjita,3,ciempies,02:00 PM
2021-04-09,lagranjita,37,ballena,03:00 PM
2021-04-09,lagranjita,9,aguila,04:00 PM
2021-04-09,lagranjita,24,iguana,05:00 PM
2021-04-09,lagranjita,8,raton,06:00 PM
2021-04-09,lagranjita,25,gallina,07:00 PM
2021-04-10,lagranjita,31,lapa,09:00 AM
2021-04-10,lagranjita,5,leon,10:00 AM
2021-04-10,lagranjita,1,carnero,11:00 AM
2021-04-10,lagranjita,9,aguila,12:00 PM
2021-04-10,lagranjita,22,camello,01:00 PM
2021-04-10,lagranjita,10,tigre,02:00 PM
2021-04-10,lagranjita,13,mono,03:00 PM
2021-04-10,lagranjita,25,gallina,04:00 PM
